Index,Height(Inches),Weight(Pounds),Gender
852,69.02692,131.6743,GIRL
853,69.12446,131.07,Boy
854,68.24578,129.8914,GIRL
855,68.4869,123.344,Boy
856,70.68261,137.5314,GIRL
857,70.35969,136.8886,GIRL
858,67.62401,118.4024,Boy
859,69.4463,116.2441,Boy
860,67.92486,124.8433,Boy
861,68.39347,120.9809,Boy
862,66.31812,105.1208,Boy
863,71.22882,145.4377,GIRL
864,65.29169,108.1912,Boy
865,66.00287,130.3778,GIRL
866,67.61775,117.5157,Boy
867,69.10276,135.8762,GIRL
868,68.99743,127.5126,Boy
869,69.07531,151.3998,GIRL
870,68.34086,112.4799,Boy
871,71.68196,156.7554,GIRL
872,68.77664,138.2098,GIRL
873,66.18191,109.5685,Boy
874,72.37092,139.9742,Boy
875,66.85155,124.5873,GIRL
876,65.75688,130.5023,GIRL
877,69.69245,151.0783,GIRL
878,66.27915,108.7722,Boy
879,66.47752,105.9927,Boy
880,68.71912,143.4301,GIRL
881,68.29244,114.7434,Boy
882,67.66696,123.7736,Boy
883,71.29885,139.4769,Boy
884,67.07369,115.8201,Boy
885,70.68048,146.5682,GIRL
886,71.40114,153.9993,GIRL
887,71.00392,137.5899,Boy
888,66.2799,125.9287,GIRL
889,68.05383,139.6939,GIRL
890,64.16346,126.3585,GIRL
891,66.87966,113.9307,Boy
892,70.52968,129.7605,Boy
893,65.45595,116.1925,Boy
894,69.11331,139.1294,GIRL
895,67.94221,126.9815,GIRL
896,67.2132,125.8352,GIRL
897,67.6372,113.524,Boy
898,70.09365,123.2372,Boy
899,64.41354,123.0554,GIRL
900,69.77698,128.133,Boy
901,66.58181,127.9357,GIRL
902,68.14995,110.4678,Boy
903,66.18165,127.9364,GIRL
904,66.79412,118.1678,Boy
905,67.1657,129.7243,GIRL
906,68.01904,130.6094,GIRL
907,66.95837,105.0414,Boy
908,68.70397,122.6299,Boy
909,69.68057,138.3259,GIRL
910,66.52793,107.7381,Boy
911,66.46981,141.4417,GIRL
912,71.44643,153.6966,GIRL
913,66.62648,134.5551,GIRL
914,64.01015,109.6593,Boy
915,65.03312,117.2029,GIRL
916,66.77216,124.2843,GIRL
917,68.91932,125.2193,Boy
918,71.22926,133.2256,Boy
919,71.10332,122.6042,Boy
920,69.80699,134.8652,GIRL
921,67.09127,111.4506,Boy
922,67.27958,116.8458,Boy
923,71.86593,143.1527,GIRL
924,67.20197,99.92383,Boy
925,68.44108,127.9232,Boy
926,67.20278,136.658,GIRL
927,69.36588,145.3947,GIRL
928,69.0416,126.6818,Boy
929,65.9056,128.1983,GIRL
930,66.44766,122.8328,GIRL
931,66.08009,133.2571,GIRL
932,69.35367,116.7606,Boy
933,70.83359,144.0455,GIRL
934,67.664,132.5153,GIRL
935,65.30966,123.9832,GIRL
936,66.66817,113.1423,Boy
937,66.93271,123.9512,GIRL
938,67.73938,133.9787,GIRL
939,64.27722,128.1519,GIRL
940,66.83442,121.2878,Boy
941,65.89728,122.7107,GIRL
942,67.6564,125.4136,Boy
943,68.68966,124.8761,Boy
944,66.08003,116.5903,Boy
945,66.91344,129.889,GIRL
946,69.48392,123.889,Boy
947,68.60001,137.6571,GIRL
948,69.21225,130.8805,Boy
949,67.63342,141.9706,GIRL
950,65.73405,125.7334,GIRL
951,66.09947,104.4108,Boy
952,67.65293,117.0685,Boy
953,67.59619,131.7669,GIRL
954,69.57859,125.4738,Boy
955,66.08879,129.5734,GIRL
956,70.08026,130.1053,Boy
957,65.00956,131.9305,GIRL
958,69.16464,142.4645,GIRL
959,69.61276,127.6431,Boy
960,71.48367,153.3153,GIRL
961,69.47413,126.7609,Boy
962,69.0027,114.0258,Boy
963,69.5581,133.9684,GIRL
964,68.63746,127.5869,Boy
965,67.20262,126.4859,GIRL
966,66.07614,120.7651,GIRL
967,66.18342,126.6479,GIRL
968,70.80778,133.0747,Boy
969,67.158,125.9649,GIRL
970,65.2973,121.3206,GIRL
971,69.23494,129.7824,Boy
972,68.90768,130.0549,Boy
973,72.3478,123.4005,Boy
974,68.29557,137.2791,GIRL
975,68.34735,127.7554,Boy
976,67.46476,133.6853,GIRL
977,68.86803,113.9275,Boy
978,66.62471,135.6168,GIRL
979,64.77193,122.6005,GIRL
980,67.70647,118.9472,Boy
981,72.992,134.2703,Boy
982,70.95194,124.2747,Boy
983,67.95677,130.6981,GIRL
984,67.20959,124.6797,GIRL
985,66.36959,129.0839,GIRL
986,67.63896,121.9456,Boy
987,69.74444,126.2689,Boy
988,68.17532,134.6122,GIRL
989,66.89711,131.8476,GIRL
990,67.4966,103.5828,Boy
991,66.51569,116.3925,Boy
992,66.88332,123.5095,GIRL
993,69.7277,150.3395,GIRL
994,69.78345,135.2437,GIRL
995,65.40046,112.4584,Boy
996,67.99831,137.4861,GIRL
997,72.25581,132.7902,Boy
998,70.79562,126.0286,Boy
999,65.18786,141.3591,GIRL
1000,67.7123,135.9065,GIRL
1001,70.05146,134.6655,Boy
1002,67.30497,122.0232,Boy
1003,66.39813,128.3502,GIRL
1004,69.73637,130.6354,Boy
1005,68.71659,131.717,GIRL
1006,63.88437,108.6132,Boy
1007,68.40851,114.5673,Boy
1008,67.93251,133.5136,GIRL
1009,70.69674,135.8641,Boy
1010,68.95083,148.1093,GIRL
1011,66.49457,123.5179,GIRL
1012,68.59369,120.8406,Boy
1013,66.26442,116.2666,Boy
1014,69.58656,123.8986,Boy
1015,67.35651,119.32,Boy
1016,69.68727,119.4097,Boy
1017,68.44046,124.5933,Boy
1018,68.47973,130.8802,GIRL
1019,65.45463,118.2058,GIRL
1020,66.8085,109.6357,Boy
1021,70.05212,140.2298,GIRL
1022,67.43558,121.5764,Boy
1023,66.54306,98.30262,Boy
1024,67.32353,117.6173,Boy
1025,67.9725,136.5104,GIRL
1026,69.03858,148.9791,GIRL
1027,67.69453,123.9665,Boy
1028,69.30508,133.5957,GIRL
1029,65.39643,117.2334,Boy
1030,68.35638,123.5943,Boy
1031,65.36888,117.7674,GIRL
1032,68.36499,137.2321,GIRL
1033,71.15702,129.1996,Boy
1034,69.25532,142.4032,GIRL
1035,66.6984,128.4838,GIRL
1036,69.17548,115.3008,Boy
1037,68.31559,119.5309,Boy
1038,67.81616,121.7224,Boy
1039,68.56123,142.8442,GIRL
1040,66.23085,110.1171,Boy
1041,68.95099,122.0958,Boy
1042,67.86761,124.8188,Boy
1043,68.05498,119.3169,Boy
1044,67.73986,132.4571,GIRL
1045,69.83641,133.0316,Boy
1046,70.68574,160.8831,GIRL
1047,64.54385,119.127,GIRL
1048,67.93112,138.516,GIRL
1049,67.77291,124.8232,Boy
1050,69.41312,135.9744,GIRL
1051,67.77213,116.2254,Boy
1052,67.79965,139.2002,GIRL
1053,67.98313,137.983,GIRL
1054,69.97983,144.5084,GIRL
1055,63.83261,109.1938,Boy
1056,65.57212,127.228,GIRL
1057,69.34307,124.5517,Boy
1058,67.28398,114.926,Boy
1059,68.7435,132.5027,GIRL
1060,69.03112,125.3892,Boy
1061,69.64426,128.4988,Boy
1062,66.70052,117.7319,Boy
1063,67.9143,112.9531,Boy
1064,64.36849,126.1835,GIRL
1065,65.87507,118.7934,Boy
1066,67.07427,125.4388,GIRL
1067,69.34545,124.9451,Boy
1068,69.83212,145.5139,GIRL
1069,66.10245,116.7836,Boy
1070,69.26205,132.5216,GIRL
1071,68.33525,114.8933,Boy
1072,69.38017,122.8594,Boy
1073,69.12887,130.5782,Boy
1074,68.44658,119.1058,Boy
1075,66.34542,133.8204,GIRL
1076,70.03275,128.5779,Boy
1077,70.16523,139.0179,GIRL
1078,68.18324,101.2876,Boy
1079,70.12378,140.958,GIRL
1080,68.4296,134.6146,GIRL
1081,66.43974,129.9482,GIRL
1082,71.72703,139.064,Boy
1083,70.72387,135.1996,Boy
1084,68.09022,129.682,GIRL
1085,70.12976,129.1395,Boy
1086,66.05393,129.0051,GIRL
1087,69.77059,112.7357,Boy
1088,68.15816,126.1123,Boy
1089,69.91372,118.3724,Boy
1090,65.34461,122.9731,GIRL
1091,68.35621,130.3663,GIRL
1092,64.50585,114.226,Boy
1093,67.95491,115.7854,Boy
1094,68.57621,137.9526,GIRL
1095,68.12257,112.2435,Boy
1096,68.77583,137.237,GIRL
1097,67.92593,124.9418,Boy
1098,69.1484,135.0961,GIRL
1099,63.20539,114.4199,GIRL
1100,69.2442,122.1823,Boy
1101,65.88645,129.375,GIRL
1102,67.85186,129.9448,GIRL
1103,65.57418,140.4557,GIRL
1104,66.70819,120.8977,Boy
1105,69.172,129.159,Boy
1106,69.23593,137.1397,GIRL
1107,67.57232,145.2218,GIRL
1108,69.50518,140.0956,GIRL
1109,70.60288,124.12,Boy
1110,66.54152,135.6875,GIRL
1111,69.11494,127.756,Boy
1112,69.951,144.0475,GIRL
1113,67.70347,131.9333,GIRL
1114,69.19028,135.5263,GIRL
1115,67.8047,151.3579,GIRL
1116,67.62532,124.7073,Boy
1117,70.36898,135.274,Boy
1118,71.02595,136.5388,Boy
1119,69.8452,137.8778,GIRL
1120,67.08638,114.2066,Boy
1121,68.62013,141.5844,GIRL
1122,64.37275,111.0969,Boy
1123,65.93523,126.3868,GIRL
1124,65.24285,132.8885,GIRL
1125,70.51481,144.7904,GIRL
1126,66.61129,108.3859,Boy
1127,67.13394,124.1348,GIRL
1128,66.77634,129.4462,GIRL
1129,67.69385,131.3339,GIRL
1130,67.82809,111.6411,Boy
1131,66.63254,111.6422,Boy
1132,67.62229,140.3178,GIRL
1133,69.66798,125.5286,Boy
1134,62.75039,114.49,GIRL
1135,64.53878,113.998,Boy
1136,68.01929,117.1931,Boy
1137,66.38551,138.3156,GIRL
1138,70.18724,122.3712,Boy
1139,64.646,132.9431,GIRL
1140,67.48819,124.0449,Boy
1141,72.01807,144.1591,GIRL
1142,66.61356,115.4581,Boy
1143,65.81803,116.5192,Boy
1144,71.16185,139.6139,GIRL
1145,68.51977,133.2364,GIRL
1146,64.96088,120.025,GIRL
1147,66.88268,123.1111,GIRL
1148,70.3531,132.8462,Boy
1149,67.71744,120.9359,Boy
1150,66.03333,129.7702,GIRL
1151,68.9826,136.9118,GIRL
1152,68.60237,131.121,GIRL
1153,66.8408,133.484,GIRL
1154,68.03659,136.3871,GIRL
1155,64.79586,131.4559,GIRL
1156,70.55126,126.1986,Boy
1157,68.28166,115.046,Boy
1158,68.77574,130.3178,GIRL
1159,67.09315,131.6954,GIRL
1160,70.14303,135.6519,GIRL
1161,65.46833,120.3029,GIRL
1162,69.02275,129.1442,Boy
1163,74.24899,150.2167,Boy
1164,64.08575,120.2076,GIRL
1165,67.57977,132.153,GIRL
1166,69.19395,132.1247,GIRL
1167,64.48615,119.5029,GIRL
1168,68.75888,136.7629,GIRL
1169,68.45184,147.7846,GIRL
1170,66.44205,145.5992,GIRL
1171,70.1756,124.9662,Boy
1172,67.1386,127.902,GIRL
1173,66.91548,125.9147,GIRL
1174,68.63357,109.6821,Boy
1175,66.95697,107.7733,Boy
1176,69.97351,134.1099,Boy
1177,66.92568,134.901,GIRL
1178,68.76347,139.6364,GIRL
1179,67.40692,127.0273,GIRL
1180,65.74615,134.7717,GIRL
1181,65.88357,99.97124,Boy
1182,66.77623,129.4522,GIRL
1183,66.9622,129.3592,GIRL
1184,63.46642,103.6594,Boy
1185,68.35224,115.7327,Boy
1186,64.43147,104.8874,Boy
1187,63.52175,131.0054,GIRL
1188,66.86196,129.0709,GIRL
1189,65.53651,102.5494,Boy
1190,71.82306,133.2257,Boy
1191,68.86538,146.3008,GIRL
1192,70.79207,140.8125,GIRL
1193,69.02139,132.4618,GIRL
1194,67.3527,118.8437,Boy
1195,66.3294,133.4495,GIRL
1196,67.75792,134.882,GIRL
1197,68.64796,129.6789,GIRL
1198,68.18784,136.7318,GIRL
1199,71.53978,133.9981,Boy
1200,68.58959,128.1324,Boy
1201,71.33959,130.2482,Boy
1202,67.18757,130.2934,GIRL
1203,67.70033,128.3208,GIRL
1204,64.13048,134.0501,GIRL
1205,69.90087,140.5808,GIRL
1206,66.72044,115.1936,Boy
1207,69.3532,135.8445,GIRL
1208,69.70788,142.8508,GIRL
1209,67.73755,143.0931,GIRL
1210,68.16879,114.9519,Boy
1211,71.94697,149.4261,GIRL
1212,67.37481,132.0558,GIRL
1213,65.34039,127.0174,GIRL
1214,65.63768,103.3615,Boy
1215,68.91559,125.3216,Boy
1216,65.44571,130.6423,GIRL
1217,68.11726,124.3662,Boy
1218,69.52284,140.6019,GIRL
1219,69.40202,124.229,Boy
1220,70.00803,132.9642,Boy
1221,68.59817,130.2067,GIRL
1222,64.76508,106.6241,Boy
1223,67.52805,108.9888,Boy
1224,66.71974,109.9473,Boy
1225,67.94808,124.363,Boy
1226,69.09682,131.5021,GIRL
1227,70.04724,137.4264,GIRL
1228,67.92097,116.0228,Boy
1229,67.99135,117.9061,Boy
1230,68.92023,116.7259,Boy
1231,66.75149,115.4633,Boy
1232,68.07152,129.9734,GIRL
1233,68.75961,148.9128,GIRL
1234,70.93048,126.0818,Boy
1235,68.29873,115.4952,Boy
1236,69.25316,158.7833,GIRL
1237,68.39327,141.2064,GIRL
1238,68.48007,129.838,GIRL
1239,69.47286,137.0682,GIRL
1240,66.33003,123.2428,GIRL
1241,66.88679,117.9651,Boy
1242,65.20091,102.4998,Boy
1243,68.37273,130.6338,GIRL
1244,67.10601,144.6224,GIRL
1245,62.64242,100.1982,Boy
1246,69.06906,120.2937,Boy
1247,71.15727,144.3108,GIRL
1248,68.93324,114.8805,Boy
1249,68.10686,141.5328,GIRL
1250,64.45765,114.6963,GIRL
1251,65.96736,121.6607,GIRL
1252,68.73038,119.3241,Boy
1253,70.53564,135.206,Boy
1254,67.40711,115.9409,Boy
1255,66.11309,123.2264,GIRL
1256,69.47433,133.0619,GIRL
1257,70.95476,136.3442,Boy
1258,65.56715,124.1401,GIRL
1259,65.49243,116.2944,Boy
1260,68.89342,133.1669,GIRL
1261,67.59755,137.941,GIRL
1262,66.1724,133.3173,GIRL
1263,68.70371,114.2219,Boy
1264,65.47651,137.6516,GIRL
1265,67.72604,131.5375,GIRL
1266,70.02202,137.2221,GIRL
1267,69.72107,135.1331,GIRL
1268,67.90954,113.9257,Boy
1269,65.61306,132.5883,GIRL
1270,71.40631,133.5753,Boy
1271,66.27843,106.7793,Boy
1272,65.0276,95.18466,Boy
1273,65.68922,114.2675,Boy
1274,66.85743,126.4804,GIRL
1275,68.23,126.7087,Boy
1276,66.12036,110.9096,Boy
1277,71.32591,132.3678,Boy
1278,70.2075,133.7174,Boy
1279,71.03619,144.0125,GIRL
1280,68.18528,129.9098,GIRL
1281,68.99195,106.5697,Boy
1282,67.95745,121.9433,Boy
1283,69.49971,118.1623,Boy
1284,67.12538,106.6739,Boy
1285,67.75678,128.444,GIRL
1286,67.67958,127.4595,GIRL
1287,64.71984,102.93,Boy
1288,69.72873,127.8299,Boy
1289,68.50234,139.7868,GIRL
1290,70.56446,133.2813,Boy
1291,66.58715,120.2949,Boy
1292,63.80202,102.4047,Boy
1293,66.38836,134.2056,GIRL
1294,66.7895,121.4804,Boy
1295,66.99003,108.2574,Boy
1296,72.61998,145.8469,GIRL
1297,67.80601,114.9258,Boy
1298,68.63913,124.6757,Boy
1299,65.81803,113.619,Boy
1300,66.5755,126.2651,GIRL
1301,66.40067,124.0382,GIRL
1302,66.75992,120.554,Boy
1303,69.02475,124.4235,Boy
1304,70.24902,130.1726,Boy
1305,70.18308,137.2733,GIRL
1306,67.63509,126.9051,GIRL
1307,66.43547,118.2885,Boy
1308,67.50559,119.6817,Boy
1309,68.19559,134.332,GIRL
1310,66.32293,120.0364,Boy
1311,70.33673,140.2713,GIRL
1312,67.9766,139.4025,GIRL
1313,66.07451,105.1086,Boy
1314,68.00118,140.3289,GIRL
1315,65.48497,139.7691,GIRL
1316,66.99532,118.4896,Boy
1317,69.89331,121.8301,Boy
1318,68.03229,130.3482,GIRL
1319,70.00989,138.2214,GIRL
1320,66.91337,119.9847,Boy
1321,71.43101,141.5275,GIRL
1322,64.42386,128.0746,GIRL
1323,68.63254,122.6639,Boy
1324,70.14808,135.5841,GIRL
1325,69.94628,158.7993,GIRL
1326,66.40808,103.1971,Boy
1327,65.27161,122.9332,GIRL
1328,67.02796,119.343,Boy
1329,66.333,139.5722,GIRL
1330,70.05322,124.1145,Boy
1331,71.49315,132.5483,Boy
1332,67.11911,116.0712,Boy
1333,72.52115,162.8737,GIRL
1334,68.59945,131.1394,GIRL
1335,66.72202,124.8745,GIRL
1336,68.33163,123.738,Boy
1337,66.52804,119.0115,Boy
1338,69.80841,135.4606,GIRL
1339,70.18855,139.6563,GIRL
1340,67.70646,120.3449,Boy
1341,66.73552,113.0404,Boy
1342,68.37589,115.658,Boy
1343,68.14008,128.6282,GIRL
1344,65.33269,96.52385,Boy
1345,68.27634,122.6695,Boy
1346,69.17767,129.3968,Boy
1347,66.47919,128.8422,GIRL
1348,66.27731,133.0853,GIRL
1349,67.80211,130.1248,GIRL
1350,72.66613,138.9119,Boy
1351,70.62111,138.9252,GIRL
1352,67.45131,105.9085,Boy
1353,68.51925,135.4393,GIRL
1354,72.05853,147.3129,GIRL
1355,64.71472,108.7636,Boy
1356,66.49054,128.9625,GIRL
1357,71.9151,147.7867,GIRL
1358,68.37932,128.5716,GIRL
1359,69.44208,127.4285,Boy
1360,65.67788,128.9123,GIRL
1361,67.97944,123.3621,Boy
1362,68.18702,122.0501,Boy
1363,67.96766,159.6644,GIRL
1364,67.69418,121.5022,Boy
1365,66.85727,124.3686,GIRL
1366,68.50423,130.5608,GIRL
1367,66.46892,117.7781,Boy
1368,70.53609,147.1473,GIRL
1369,68.60163,128.6512,Boy
1370,67.13712,115.6854,Boy
1371,63.82574,104.102,Boy
1372,67.39413,122.4406,Boy
1373,71.3131,124.6131,Boy
1374,67.98003,100.4089,Boy
1375,67.8037,131.8038,GIRL
1376,71.05584,134.7575,Boy
1377,70.6785,148.5516,GIRL
1378,69.45454,151.3435,GIRL
1379,67.75404,121.4032,Boy
1380,66.37759,132.7138,GIRL
1381,66.90907,118.1243,Boy
1382,67.36022,120.412,Boy
1383,70.03559,141.4458,GIRL
1384,74.19488,129.0597,Boy
1385,68.44192,129.3121,GIRL
1386,68.86465,148.5716,GIRL
1387,66.41874,112.319,Boy
1388,68.58215,130.0932,GIRL
1389,69.01529,123.1712,Boy
1390,64.12752,99.36058,Boy
1391,72.58824,139.1404,Boy
1392,69.53845,131.9771,Boy
1393,69.32255,127.7025,Boy
1394,67.26117,136.8449,GIRL
1395,68.8089,126.4916,Boy
1396,65.83333,111.1847,Boy
1397,69.14631,128.5255,Boy
1398,66.76436,123.1419,GIRL
1399,68.10866,141.374,GIRL
1400,66.52579,127.0178,GIRL
1401,66.72267,118.0513,Boy
1402,66.66847,115.3536,Boy
1403,66.13808,136.9275,GIRL
1404,68.04169,126.5685,Boy
1405,67.37032,129.216,GIRL
1406,68.37927,142.1694,GIRL
1407,68.64261,136.578,GIRL
1408,67.06567,121.962,Boy
1409,69.29222,146.9053,GIRL
1410,69.97624,142.657,GIRL
1411,68.36664,140.2292,GIRL
1412,68.2079,109.8398,Boy
1413,67.34824,134.8916,GIRL
1414,65.91384,127.6066,GIRL
1415,67.37608,108.9719,Boy
1416,70.77374,138.4284,GIRL
1417,72.8469,151.4509,GIRL
1418,64.95583,130.0036,GIRL
1419,68.67514,113.0897,Boy
1420,68.73548,129.1464,Boy
1421,67.33471,133.1919,GIRL
1422,66.68746,124.866,GIRL
1423,65.85168,121.4815,GIRL
1424,70.81582,137.8631,GIRL
1425,65.09564,125.8314,GIRL
1426,70.61931,135.3299,Boy
1427,67.96031,107.3931,Boy
1428,70.68803,144.1915,GIRL
1429,66.34093,100.5991,Boy
1430,71.98092,130.1721,Boy
1431,70.17314,140.8988,GIRL
1432,70.63179,143.6734,GIRL
1433,64.87469,90.29334,Boy
1434,69.62426,130.4148,Boy
1435,65.17407,123.8754,GIRL
1436,69.09608,154.0757,GIRL
1437,71.81975,137.4948,Boy
1438,68.66104,141.8174,GIRL
1439,67.17895,126.8401,GIRL
1440,68.00257,131.9545,GIRL
1441,70.77144,120.9803,Boy
1442,68.82564,119.7816,Boy
1443,70.04554,127.7472,Boy
1444,68.95339,134.2469,GIRL
1445,64.41355,108.5235,Boy
1446,63.82854,125.0611,GIRL
1447,68.3559,123.0197,Boy
1448,69.25516,129.8861,Boy
1449,73.38109,154.8178,GIRL
1450,69.36199,151.9248,GIRL
1451,70.71977,135.6969,Boy
1452,67.59075,127.2047,GIRL
1453,70.98644,137.876,Boy
1454,67.73825,124.4771,Boy
1455,71.10527,154.6002,GIRL
1456,71.95975,134.0699,Boy
1457,65.74155,117.4639,Boy
1458,65.64344,128.3519,GIRL
1459,68.37038,118.1031,Boy
1460,70.50701,127.8238,Boy
1461,66.43263,129.914,GIRL
1462,66.60278,131.3221,GIRL
1463,68.03472,128.1544,GIRL
1464,69.83384,122.8347,Boy
1465,68.22043,143.5868,GIRL
1466,67.78035,106.5681,Boy
1467,67.1894,124.9457,GIRL
1468,66.17013,113.6761,Boy
1469,65.98555,105.4988,Boy
1470,70.37458,125.3804,Boy
1471,66.98272,120.0159,Boy
1472,69.07135,135.0513,GIRL
1473,64.39778,112.0501,Boy
1474,70.30031,126.6445,Boy
1475,68.46686,126.7371,Boy
1476,68.07287,138.6844,GIRL
1477,69.65267,143.346,GIRL
1478,67.85116,124.6758,Boy
1479,68.81195,119.2154,Boy
1480,68.88093,129.5162,Boy
1481,71.2914,141.2136,GIRL
1482,64.93822,124.9304,GIRL
1483,64.39593,117.6936,GIRL
1484,67.61191,128.117,GIRL
1485,65.36431,125.507,GIRL
1486,68.57192,139.9115,GIRL
1487,69.63015,132.5572,Boy
1488,64.66196,129.5233,GIRL
1489,71.18005,139.3905,GIRL
1490,65.6959,121.712,GIRL
1491,66.05318,122.7607,GIRL
1492,67.04924,117.4026,Boy
1493,68.42541,135.9146,GIRL
1494,68.54306,123.838,Boy
1495,65.95454,102.8468,Boy
1496,66.95297,119.3281,Boy
1497,64.91704,104.4281,Boy
1498,66.59452,129.2376,GIRL
1499,68.17706,138.2296,GIRL
1500,69.573,138.6461,GIRL
1501,71.65878,130.4121,Boy
1502,65.06775,124.4317,GIRL
1503,66.85523,127.9011,GIRL
1504,67.84366,125.2683,Boy
1505,69.22848,121.1672,Boy
1506,69.75159,128.1437,Boy
1507,67.48764,121.494,Boy
1508,68.12465,129.3746,GIRL
1509,68.50207,127.4765,Boy
1510,67.50188,113.1406,Boy
1511,68.83511,132.5812,GIRL
1512,65.40895,110.5741,Boy
1513,68.31175,139.194,GIRL
1514,68.78411,128.757,Boy
1515,65.39974,132.9714,GIRL
1516,66.754,125.0153,GIRL
1517,65.37482,95.80713,Boy
1518,70.65043,152.9084,GIRL
1519,70.97634,121.217,Boy
1520,66.75895,127.448,GIRL
1521,66.26857,120.2754,Boy
1522,67.34174,127.4945,GIRL
1523,67.39093,111.026,Boy
1524,71.04158,153.5447,GIRL
1525,63.7418,110.9415,Boy
1526,66.91954,121.0967,Boy
1527,65.84956,123.5086,GIRL
1528,67.03723,116.363,Boy
1529,67.92717,134.9384,GIRL
1530,66.72742,113.8451,Boy
1531,66.34696,113.0531,Boy
1532,66.53015,127.5692,GIRL
1533,68.60951,125.1506,Boy
1534,66.11208,115.4493,Boy
1535,67.01143,138.9409,GIRL
1536,70.45763,133.292,Boy
1537,65.3277,130.5079,GIRL
1538,67.28212,114.2578,Boy
1539,70.37548,137.6167,GIRL
1540,68.04608,114.5218,Boy
1541,70.36839,139.4884,GIRL
1542,68.38089,124.6962,Boy
1543,67.78852,130.045,GIRL
1544,69.77907,141.782,GIRL
1545,69.59613,125.4556,Boy
1546,67.9806,119.1796,Boy
1547,65.84256,107.0361,Boy
1548,66.99247,125.3591,GIRL
1549,63.54764,115.7565,GIRL
1550,71.50943,128.7986,Boy
1551,69.94093,129.3747,Boy
1552,71.21029,145.662,GIRL
1553,71.56281,123.6062,Boy
1554,65.31159,124.6278,GIRL
1555,65.18491,122.7439,GIRL
1556,65.25283,120.2892,GIRL
1557,67.46596,128.6295,GIRL
1558,67.27426,111.5271,Boy
1559,64.97376,117.7437,GIRL
1560,64.60687,109.4645,Boy
1561,69.736,132.9405,Boy
1562,67.7749,124.1881,Boy
1563,69.30528,136.8094,GIRL
1564,71.38338,143.1901,GIRL
1565,65.60915,117.3002,Boy
1566,66.23041,130.8166,GIRL
1567,66.53307,137.4417,GIRL
1568,67.51649,128.97,GIRL
1569,67.72325,114.6422,Boy
1570,68.57113,138.4685,GIRL
1571,66.23808,123.19,GIRL
1572,67.75308,121.9934,Boy
1573,68.2829,149.3778,GIRL
1574,68.40175,137.21,GIRL
1575,66.09433,138.6653,GIRL
1576,70.03545,118.8309,Boy
1577,65.46717,116.7297,Boy
1578,66.46693,131.5675,GIRL
1579,67.85512,129.5762,GIRL
1580,70.36596,131.4946,Boy
1581,68.09483,125.1984,Boy
1582,70.06267,131.8467,Boy
1583,67.65661,121.0286,Boy
1584,69.08508,121.8685,Boy
1585,68.40932,147.9118,GIRL
1586,69.12972,130.6309,Boy
1587,67.97094,139.9751,GIRL
1588,67.62895,126.6522,GIRL
1589,66.80442,116.7992,Boy
1590,68.57388,132.4308,GIRL
1591,67.45375,130.6493,GIRL
1592,68.6366,132.6351,GIRL
1593,65.92344,124.4934,GIRL
1594,70.69799,129.6396,Boy
1595,68.09362,131.2952,GIRL
1596,69.50493,121.3845,Boy
1597,67.03953,116.8423,Boy
1598,69.04839,143.4353,GIRL
1599,70.66314,140.0996,GIRL
1600,67.94574,127.1524,GIRL
1601,68.5127,116.4033,Boy
1602,68.81282,145.5938,GIRL
1603,67.15097,136.0613,GIRL
1604,68.34367,126.2249,Boy
1605,67.38561,130.9905,GIRL
1606,64.88607,131.7105,GIRL
1607,65.5339,125.1818,GIRL
1608,69.3919,147.0456,GIRL
1609,66.46889,109.3503,Boy
1610,63.25683,120.7578,GIRL
1611,67.61546,112.4772,Boy
1612,69.88085,138.4517,GIRL
1613,70.15703,136.7186,GIRL
1614,70.61107,136.0144,Boy
1615,71.3845,148.7104,GIRL
1616,66.53779,120.4476,Boy
1617,71.05961,133.5431,Boy
1618,67.63928,140.0484,GIRL
1619,63.8441,129.0091,GIRL
1620,66.79275,121.0921,Boy
1621,68.61061,125.6694,Boy
1622,70.40975,117.6691,Boy
1623,65.20379,133.959,GIRL
1624,69.08499,121.968,Boy
1625,68.29678,135.3754,GIRL
1626,65.83832,111.6269,Boy
1627,67.18313,117.3099,Boy
1628,67.87544,131.75,GIRL
1629,67.51672,130.3517,GIRL
1630,67.98827,124.7463,Boy
1631,70.33848,127.5476,Boy
1632,67.29728,118.5713,Boy
1633,65.95685,118.7344,Boy
1634,65.2832,117.239,GIRL
1635,71.86035,127.4872,Boy
1636,67.32069,128.9596,GIRL
1637,68.52503,147.7036,GIRL
1638,69.74627,132.158,Boy
1639,65.75926,129.6624,GIRL
1640,67.26104,142.583,GIRL
1641,67.59186,123.1966,Boy
1642,65.54701,114.619,Boy
1643,70.57745,134.1679,Boy
1644,64.93595,129.3978,GIRL
1645,69.85715,133.0797,Boy
1646,70.81884,130.0722,Boy
1647,68.30112,139.2852,GIRL
1648,67.54828,131.5521,GIRL
1649,71.89737,135.3276,Boy
1650,68.81871,130.5668,GIRL
1651,68.57948,144.8947,GIRL
1652,66.01716,121.8662,GIRL
1653,67.25756,110.649,Boy
1654,70.5545,150.0971,GIRL
1655,66.29452,123.8581,GIRL
1656,68.57082,128.4226,Boy
1657,68.60497,125.197,Boy
1658,67.99508,129.7427,GIRL
1659,66.12931,125.7215,GIRL
1660,66.41232,132.001,GIRL
1661,68.42482,140.054,GIRL
1662,66.80813,114.1178,Boy
1663,67.72371,116.1322,Boy
